Airport Code,Latitude,Longitude
YAH,53.75,-73.65
GOB,7.133333,40.133333
ZAO,44.333333,1.483333
MUC,48.35,11.783333
SDI,-5.616667,146.466667
PJZ,21.133333,-86.866667
AHE,-14.5,-1.3
NMB,20.416667,72.85
VGA,16.516667000000000,80.8
BIK,-1.19,136.108056
HNA,39.733333,141.116667
KNK,59.433333,-154.85
HYL,55.483333,-132.65
ZTN,29.483333,31.066667
AUY,-20.333333,169.666667
MXM,-21.75,43.366667
YZF,62.466667,-114.45
CXQ,-18.916667,125.916667
CUK,17.75,-88.05
YEQ,-5.1,143.916667
APH,38.05,-77.35
GUZ,-20.666667,-40.5
PBV,-21.35,-51.866667
FIL,38.966667,-112.333333
MRU,-20.430278,57.683611
CGO,34.75,113.416667
AJN,-12.133333,44.433333
OUL,64.933333,25.366667
SQN,-2.066667,125.966667
IZO,35.416667,132.666667
LUX,49.616667,6.2
DPK,40.766667,-73.333333
FSN,19.833333,-72.5
HOT,34.483333,-93.1
KPH,54.466667,-162.7
PLY,41.366667,-86.3
YHG,52.766667,-56.1
CCH,-46.55,-71.7
VGS,-35.033333,-63.016667
ZBO,-20.016667,148.216667
OOL,-28.181111,153.5
KTA,-20.716667,116.766667
ORP,-21.133333,25.65
TAO,36.1,120.316667
WOB,51.55,-0.716666999999999
DTA,39.383333,-112.5
AFO,42.716667,-110.933333
ONI,-3.983333,136.083333
UKY,35.0,135.75
ZMK,3.166667,113.033333
CMU,-5.983333,144.983333
GMI,-6.3,150.333333
KWX,-8.5,143.416667
TNU,41.7,-93.05
EAN,42.058333,-104.919444
SIT,57.066667,-135.35
BBN,3.734722,115.478333
MHB,-36.966667,174.916667
FRO,61.5,5.083333
NCH,-10.366667,38.8
BWQ,-29.966667,146.816667
STU,18.275,-88.458333
YCG,49.3,-117.633333
DBS,44.166667,-112.233333
RMC,-32.85,24.166667
DVT,33.688333,-112.0825
SBS,40.516667,-106.866667
WJF,34.7,-118.133333
NAD,2.566667,-67.583333
OBC,11.916667,43.25
DSE,11.066667,39.716667
CTL,-26.416667,146.266667
HSM,-36.5,141.841667
IDK,-26.966667,133.325
MXU,-28.55,115.516667
TWP,-26.583333,147.55
JTI,-13.83,-51.773056
USI,8.202778,-59.808333
UVA,29.2,-99.733333
KEH,47.738333,-122.268056
BDI,-3.716667,55.216667
GPS,-0.433332999999999,-90.266667
KAY,-17.616667,179.0
MEM,35.066667,-89.966667
MRI,61.2,-149.833333
SAZ,4.666667,-8.433333
RCR,49.916667,-0.966666999999999
OAX,17.0,-96.5
IBO,-12.333333,40.583333
BOQ,-6.266667,155.216667
KYX,-6.133333,146.6
SEV,48.9,38.55
JVI,40.524444,-74.598333
MKJ,-0.033333,15.616667
UTB,-22.588056,144.526667
NMP,-20.166667,143.966667
PDE,-26.133333,139.383333
YDI,55.933333,-60.95
UKU,-3.683333,142.466667
PZE,50.116667,-5.666667
MUH,31.333333,27.216667
TIE,7.2,35.45
HGL,54.183333,7.916667
RMD,18.766667000000000,79.4
PAM,30.07,-85.576389
BOE,-1.033333,15.383333
FKJ,36.083333,136.25
GAN,0.693333,73.155556
SOJ,69.783333,20.933333
HHH,32.224444,-80.6975
JCU,4.75,-74.233333
BUM,38.25,-94.316667
MTI,15.0,-24.433333
MWT,-29.916667,139.716667
SDD,-14.916667,13.483333
BIW,-19.583333,127.633333
HNK,-18.383333,146.283333
MXQ,-15.666667,141.8
WHL,-38.688889,146.45
AXP,22.45,-73.966667
ERM,-27.659444,-52.275556
WCA,-42.5,-73.75
DCF,15.336667,-61.392222
BWP,-3.083333,141.1
EVG,62.033333,14.333333
MAW,36.6,-89.983333
NEL,36.833333,49.4
OCJ,18.416667,-77.133333
OKO,35.748611,139.348611
ULI,9.966667,139.666667
SWP,-22.666667,14.566667
ABM,-10.950833,142.459444
NSV,-26.4,153.066667
YFC,45.866667,-66.533333
BSG,1.9,9.8
MRS,43.436667,5.215
CBV,15.583333,-90.25
TIQ,45.003889,12.268611
SMP,-4.35,151.55
GRF,35.339167,-77.960556
NGC,36.183333,-112.133333
TWD,48.116667,-122.766667
ATB,17.7,33.983333
UME,63.791944,20.282778
PMM,13.75,101.4
CYF,60.2,-164.183333
PIV,-23.4,-47.0
WED,-10.1,150.083333
HBL,-25.403056,28.279444
ROH,-18.85,143.7
CYB,19.716667,-79.825
KUL,2.745556,101.71
UPN,19.416667,-102.05
GBG,40.933333,-90.433333
GUC,38.533333,-106.933333
SGR,29.622222,-95.656667
VCH,-31.766667000000000,-54.616667
INE,-18.616667,36.4
OTY,-6.583333,155.683333
ESL,46.366667,44.333333
IJK,56.833333,53.466667
QSF,36.191389,5.409444
KAX,-27.866667,114.133333
BJO,-22.866667,-64.333333
PII,64.85,-147.783333
SAR,38.116667,-89.7
PMU,61.966667,-160.233333
KMT,10.633333,104.166667
PTX,1.85,-76.033333
REA,-19.0,-135.1
WBQ,66.35,-147.4
CDS,34.416667,-100.216667
SUK,37.45,129.133333
LKH,3.316667,114.783333
DLZ,43.966667,104.683333
OZZ,30.916667,-6.916667
KTF,-40.85,172.8
FAJ,18.308056,-65.661944
CRA,44.433333,23.8
KWR,-8.566667,160.733333
TLG,-9.1,160.15
YSO,54.916667,-59.766667
IQQ,-20.233333,-70.15
CJC,-22.483333,-68.916667
PHR,-18.183333,178.233333
GYL,-16.640833,128.45
HBX,15.361667,75.084722
JLD,56.305556,12.85
NWI,52.516667,1.25
BNH,41.766389,-72.683333
GJL,36.8,5.883333
YAX,53.251944,-89.565
KSO,40.483333,21.283333
DRG,66.083333,-162.766667
STP,44.933333,-93.066667
HLI,36.85,-121.4
CTI,-15.166667,19.166667
YLA,54.233333,-133.0
DAF,-4.741667,145.958333
PCP,1.666667,7.416667
HLZ,-37.866667,175.333333
CLU,39.133333,-85.933333
VDZ,61.133333,-146.233333
ASK,6.9,-5.366667
LEZ,14.2,-88.166667
ADU,38.249444,48.301389
JLA,60.483333,-149.85
UNK,63.883333,-160.783333
DZN,47.7,67.733333
CDZ,36.533611,-6.299444
ACB,44.983333,-85.202778
JBC,42.343889,-71.049444
YSQ,59.45,-1.783333000000000
WNR,-25.416667,142.666667
KEY,-0.366666999999999,35.508333
RAW,-6.366667,155.383333
GRH,-10.316667,150.683333
BTE,7.516667,-12.5
PLV,49.583333,34.533333
BLI,48.8,-122.533333
OYS,37.85,-119.55
AAL,57.1,9.85
AKE,-1.172222,13.916667
DDI,-20.166667,148.183333
THG,-24.493889,150.576111
EAT,47.4,-120.2
PCO,23.583333,-109.5
CPI,-52.0,-61.066667
HUU,-9.908333,-76.213889
YYE,58.833333,-122.583333
YAR,53.55,-76.2
CPO,27.366667,-70.35
RAP,44.033333,-103.05
TLH,30.396389,-84.350278
SBL,-13.766667,-65.583333
FXM,70.216667,-146.0
AUJ,-4.25,142.85
BVF,-16.8,178.616667
GFO,6.416667,-58.583333
SDG,35.3,47.016667
CBH,31.65,-2.25
PGK,2.166667,106.133333
FLR,43.81,11.205
MJE,7.833333,168.166667
CVJ,18.834722,-99.261389
FEZ,34.033333,-4.983333
DOI,-10.716667,150.716667
GMZ,28.088333,-17.106667
VBY,57.666667,18.35
NAW,6.416667,101.8
FUN,-8.516667,179.216667
KWG,48.05,33.216667
FKH,52.833333,-0.833333
KCQ,56.261111,-158.777778
HSI,40.6,-98.433333
OGS,44.683333,-75.466667
SYA,52.716667,174.1
GTE,-14.0,136.5
CLH,-31.833333,149.7
CCZ,25.416667,-77.883333
PAV,-9.383333,-38.233333
KNA,-33.008056,-71.519722
CNI,39.266667,122.516667
NKG,31.741944,118.861944
SVU,-16.766667000000000,179.383333
SOT,67.383333,26.616667
WAV,-17.65,130.883333
AHZ,45.083333,6.083333
TIW,-16.3,-67.45
NKX,32.868333,-117.1425
ROL,40.3,-109.983333
MAC,50.033333,4.2
MWF,-15.0,168.083333
INH,-23.866667,35.416667
MPH,11.925833,121.952222
YDL,58.583333,-130.033333
YLH,52.216667,-87.916667
YNL,58.275,-104.081111
NHD,25.026944,55.366111
RNT,47.493056,-122.215833
TLL,59.413333,24.832778
GGT,23.55,-75.883333
LRQ,56.25,-101.3
WAQ,-18.7,44.616667
AIM,10.2,169.983333
NDB,20.9325,-17.032778
EVE,68.5,16.683333
NLA,-13.0,28.65
ZYI,27.666667,106.833333
THL,20.4475,99.880833
ROP,14.166667,145.25
KBK,57.0,-136.0
ORN,35.616667,-0.616667
NAE,10.316667,1.366667
AQA,-21.811944,-48.133056
ILE,31.15,-97.716667
NZW,42.166667,-70.95
IAD,38.944444,-77.455833
VDP,9.216667,-66.016667
GBC,-6.1,141.733333
OWD,42.183333,-71.183333
RSP,58.166667,-154.833333
PJA,63.55,23.7
TIL,50.5,-1.033333
TFR,30.3,31.75
POR,61.466667,21.8
ZFR,48.35,13.116667
IXZ,11.666667,92.733333
LBQ,-0.716666999999999,10.233333
WYA,-33.05,137.516667
YCK,67.316667,-125.666667
YYY,48.6,-68.2
YQA,44.974722,-79.303333
NAY,40.25,116.5
MCU,46.35,2.6
KTP,18.016667,-76.816667
CHN,35.933333,127.716667
BPE,5.9,16.466667
KCC,56.0,-132.833333
HBB,-18.999722,142.0
NBG,7.435556,123.415
SWO,36.166667,-97.083333
BTO,4.233333,-55.45
XYO,49.0,8.666667
PSL,56.4,-3.466667
DNN,34.716667,-84.866667
PBJ,-20.95,165.4
YNP,55.912778,-61.185278
IQM,38.133333,85.533333
WNZ,28.0,121.666667
SJG,4.65,-73.333333
URR,6.333333,-76.183333
PGN,-6.35,144.116667
TBP,-3.566667,-80.441389
KLD,47.383333,40.433333
CWC,48.266667,25.966667
BMX,59.366667,-155.266667
ZYK,30.7,114.35
ACM,-2.133333,-71.783333
PPJ,-5.633333,106.55
PSU,0.833333,112.933333
CMK,-14.3,35.133333
LGK,6.329722,99.728611
GEF,6.2,19.183333
TDN,38.086389,27.737778
GSP,34.895556,-82.218889
CND,44.362222,28.488333
XFR,11.383333,8.283333
SMV,46.534167,9.884167
BHQ,-32.0,141.466667
YFG,54.55,-71.183333
ZST,55.95,-129.983333
MZJ,32.509722,-111.325278
MDH,37.783333,-89.25
TUL,36.198333,-95.888056
PFO,34.718056,32.485833
RHE,49.316667,4.066667
ZCL,22.783333,-102.583333
UTC,52.128333,5.276944
SIU,13.583333,-84.366667
KXK,50.4,136.95
MJH,25.933333,45.366667
KGG,12.583333,-12.0
OKK,40.533333,-86.066667
ONA,50.3,-1.333333
ZMD,-9.066667,-68.666667
CBY,-19.633333,140.916667
RHD,-27.466667,-64.916667
OKY,-27.402778,151.733333
WMB,-38.283333,142.45
YIV,54.208333,-94.791667
ATF,-1.2,-78.566667
BJT,6.421111,79.998889
KNB,37.25,-112.833333
BUD,47.436667,19.255556
MPT,-8.172222,125.008333
MAS,-2.016667,147.0
NOZ,53.75,87.1
HLG,16.196389,122.103611
PFA,58.681389,-156.8375
UMM,63.333333,-149.133333
BDP,26.566667,88.083333
BKA,55.617222,38.06
RBC,-34.65,142.783333
DHN,31.316667,-85.45
LBE,40.283333,-79.4
SYX,18.302778,109.412222
BXL,-16.936111,177.363889
UTI,60.9,26.933333
YNI,53.197222,-70.908333
KUT,42.176667,42.4825
TBM,-3.583333,133.566667
KSC,48.663056,21.241111
SDR,43.433333,-3.816667
TAB,11.25,-60.666667
FNI,43.85,4.416667
SDP,55.316667,-160.516667
KSP,-8.558333,147.466667
NFG,61.133333,73.05
AGI,5.766667,-56.683333
BUN,3.833333,-77.0
CCO,4.566667,-71.333333
NEN,30.333333,-81.883333
TMZ,-37.0,175.666667
KBH,29.05,66.583333
YAY,51.366667,-55.583333
SYQ,9.956944,-84.139722
RGR,32.466667,-98.683333
VLO,38.116667,-122.233333
ZBA,47.416667,7.75
DTW,42.2125,-83.353333
BYX,-13.2,136.233333
EXM,-22.383333,114.116667
RSB,-25.783333,139.616667
XPL,14.3825,-87.621111
GOI,15.5,73.841667
CIC,39.8,-121.85
EEK,60.216667,-162.016667
KKL,40.05,26.966667
CIL,64.9,-163.733333
MKK,21.166667,-157.116667
PGV,35.633333,-77.4
PVC,42.066667,-70.216667
OMC,11.05,124.566667
HEK,50.25,127.3
DIL,-8.546389,125.524722
DBO,-32.217222,148.574722
UBB,-9.95,142.183333
TBK,-44.766667,169.1
SXX,-6.634444,-51.984444
YZM,48.816667,-56.866667
YQZ,53.033333,-122.516667
HUX,15.768333,-96.235556
BOM,19.088611,72.868056
TJB,1.3797220000000000,102.150556
DMB,42.9,71.366667
JSP,8.416667,39.633333
IVA,-13.65,48.466667
PBC,19.158056,-98.371389
MUG,26.8875,-112.0
BBS,51.330556,-0.844444
MOT,48.266667,-101.283333
LKE,47.628889,-122.338611
MIT,35.5,-119.266667
SOA,9.603333,105.98
MGB,-37.745556,140.785278
CNF,-19.633611,-43.968889
YMP,50.583333,-127.1
TRB,8.0,-76.583333
ZAJ,31.1,61.883333
ENH,30.283333,109.316667
PLD,10.25,-85.416667
JNS,61.033333,-45.533333
SBH,17.866667,-62.833333
IXH,24.316667,92.016667
VRS,38.434722,-92.816667
FUT,-14.25,-178.15
TLP,-4.783333,141.0
ZKE,52.281944,-81.678333
LIC,39.266667,-103.683333
JCH,68.833333,-51.0
BEJ,2.155556,117.432222
GLI,-29.683333,151.7
RMK,-34.2,140.683333
POA,-29.984444,-51.171389
BVH,-12.633333,-60.133333
MWQ,20.165556,94.941111
ZAR,11.133333,7.683333
KRS,58.2,8.1
XMA,7.816667,124.95
TAA,-9.433333,161.383333
TTT,-9.716667,147.9
HNE,35.742778,52.508611
SBT,34.1,-117.266667
YRI,47.766667,-69.583333
TXN,29.711389,118.3125
RFR,10.333333,-83.883333
XAU,3.616667,-53.2
SQT,-9.666667,150.8
WUG,-3.783333,143.883333
THN,58.316667,12.35
JST,40.316667,-78.833333
RTG,-8.6,120.45
AMP,-24.7,44.733333
KUA,3.766667,103.2
PHT,36.333333,-88.383333
MVU,-14.166667,143.683333
HOA,-1.483333,40.033333
RVA,-22.8,47.833333
ALF,69.983333,23.366667
PKC,53.016667,158.65
FLP,36.3,-92.583333
HGZ,66.183333,-155.666667
LFT,30.205278,-91.9875
YPD,45.35,-80.033333
ZSJ,53.066667,-93.333333
CGN,50.866667,7.15
BLR,12.966667,77.6
CVI,-46.433333,-67.516667
BQO,9.254444,-3.031667
MXN,48.6,-3.816667
RNE,46.016667,4.016667
GVP,-15.783333,144.616667
PMK,-18.083333,146.683333
CGP,22.266667000000000,91.816667
DAC,23.843333,90.397778
BGX,-31.390833,-54.109722
CQA,-4.45,-44.533333
YGJ,35.45,133.316667
EKB,51.583333,75.216667
XAL,27.016667,-108.933333
CKM,34.299722,-90.512222
MNM,45.283333,-87.633333
LMY,-6.85,141.416667
VIR,-29.770556,31.058333
ZXP,56.4,-3.433333
WGA,-35.166667,147.466667
NGI,-18.033333,179.3
VAU,-17.5,177.841667
MDV,1.016667,10.75
XZE,37.716667,28.966667
PMT,4.833333,-59.55
TJI,4.25,-76.333333
KDI,-4.081667,122.418333
ZMJ,19.616667,-71.883333
BUB,41.783333,-99.133333
NRS,46.216667,26.1
MPJ,-16.166389,38.721944
CPS,38.570833,-90.156111
KEC,-10.35,28.633333
MCZ,-9.633333,-35.7
PDV,42.067778,24.850833
YRM,52.429722,-114.904167
YSY,72.0,-125.0
WPR,-53.333333,-70.341667
JUJ,-24.233333,-65.266667
MYG,22.366667,-73.016667
HBR,34.991389,-99.051389
TJC,9.416667,-78.483333
SZY,53.483333,20.933333
ANH,-8.983333,160.5
COA,38.033333,-120.416667
GVE,38.15,-78.166667
ATQ,31.709722,74.797222
IWJ,-10.45,150.333333
XYE,15.25,97.85
LEY,52.460278,5.527222
TKZ,-38.236667,175.891944
BES,48.45,-4.416667
WIE,50.040833,8.256111
FLI,65.983333,-23.7
THI,18.466667,-9.5
BNT,-5.733333,145.216667
BJC,39.933333,-105.066667
LUP,21.183333,-156.966667
JMC,37.879167,-122.513611
PGA,36.933333,-111.45
GEG,47.619722,-117.533889
BYW,48.583333,-122.833333
POC,34.083333,-117.783333
RAM,-12.0,134.816667
NSO,-32.166667,150.916667
HLS,-41.0,148.175
MVS,-18.048889,-39.864167
KRE,-2.55,30.1
YCZ,50.330278,-115.873333
ISM,28.283333,-81.433333
AAF,29.733333000000000,-85.033333
BMR,53.731111,7.375833
PYV,8.133333,-77.7
SHG,66.883333,-157.05
CBS,10.383333,-71.466667
KAB,-16.516667000000000,28.883333
CJU,33.504722,126.493056
LUD,-26.666667,15.341667
KUI,-36.466667,174.833333
BXX,9.933333,43.15
NLV,47.05,31.916667
XKA,12.483333,1.516667
COM,31.833333,-99.433333
WRB,50.033333,4.2
VTU,20.983333,-76.933333
QPJ,45.989167,18.242222
PKE,-33.133333,148.233333
YLF,54.183333,-72.483333
IGS,49.662222,9.9275
PAB,22.5,82.166667
FKQ,2.933333,132.266667
TNB,2.95,99.816667
AJK,34.133056,49.833056
SMM,4.45,118.6
CUA,25.05,-111.65
KBW,56.296389,-158.399444
KCG,56.3,-158.4
CDK,29.133333,-83.033333
JQE,7.75,-78.25
LAB,-5.633333,148.066667
CRK,15.183333,120.533333
ADM,34.966667,-86.883333
BPI,42.583333,-110.116667
CAQ,7.6,-75.25
MHX,-10.366667,-161.0
SKV,28.5,33.95
MTV,-13.816667,167.7
TAK,34.75,133.516667
IHU,-7.9,145.383333
KEN,7.866667,-11.2
SVY,-9.166667,159.833333
RAV,6.316667,-70.183333
NKY,-2.933333,14.266667
TUA,-0.8,-77.716667
YKG,60.027222,-69.999167
NLF,-9.566667,143.75
LNO,-28.883333,121.3
FLN,-27.670556,-48.547222
QMM,42.766667,10.233333
NCA,21.883333,-71.95
CVO,44.5,-123.283333
PRE,5.733333,-71.983333
FTX,-0.9833329999999990,16.008333
LRK,-16.116667,-68.316667
DLS,45.618611,-121.167222
HEY,53.116667,22.45
SBX,48.533333,-111.866667
SCI,7.766667,-72.233333
DZI,9.6,-73.45
IPH,4.568056,101.092222
AME,-15.65,37.683333
IUE,-19.0,-169.0
RNR,-10.15,148.816667
ALI,27.733333000000000,-98.016667
POH,42.75,-94.65
SLC,40.788333,-111.966667
YDO,48.883333,-72.233333
YKF,43.460833,-80.378611
YQT,48.371667,-89.323889
WUX,31.494444,120.429444
RAR,-21.2,-159.8
MOK,8.45,-6.866667
KLO,11.7,122.366667
LUE,48.35,19.741667
LUG,46.970278,8.910278
ORM,52.3,-0.783333
MMN,42.433333,-71.502778
RGT,-0.4,102.333333
KRC,-1.716667,101.25
XQV,33.744722,44.593333
KTL,0.966666999999999,34.95
BGH,16.633333,-14.2
RWB,56.75,-134.133333
AAO,9.416667,-64.466667
CKU,9.633333,-74.783333
LWL,41.116667,-114.966667
HBH,57.408333,-133.466667
KST,13.183333,32.733333
AZI,24.428333,54.458056
BOI,43.564444,-116.222778
AYS,31.25,-82.4
ZBL,-24.4,150.5
WIO,-31.566667,143.383333
NAN,-17.75,177.45
WEH,32.4375,121.270833
QJI,72.233333,-55.05
OIM,34.783333,139.366667
UGA,48.8,103.55
KKO,-35.45,173.816667
JAU,-11.8,-75.5
KBE,55.916667,-131.566667
NRB,17.65,120.583333
CSJ,10.35,107.066667
BJZ,38.883333,-6.816667
ULL,56.416667,-6.333333
WIC,58.45,-3.083333
EMB,-38.7,-60.016667
IUM,54.283333,-122.633333
SJM,18.833333,-71.233333
SXD,43.616667,7.05
MPY,3.666667,-54.033333
TIA,41.414722,19.720556
TRV,8.482222,76.92
DIE,-12.35,49.3
CAJ,6.25,-62.833333
JOL,6.05,121.016667
OLP,-30.485,136.876667
LAF,40.416667,-86.933333
GUM,13.483889,144.797222
TMG,5.402778,118.658333
SFE,16.6,120.3
GDX,59.916667,150.716667
PFD,57.95,-135.65
SPA,34.915833,-81.956389
VIS,36.316667,-119.4
RIY,14.65,49.333333
MMQ,-8.870833,31.333333
SXG,-16.1,23.266667000000000
LGS,-35.493611,-69.574167
STF,-9.5,143.566667
GAY,24.75,84.95
IXA,23.9,91.25
ASF,46.35,48.05
LEU,42.338611,1.409167
ACI,49.7,-2.216667
MVH,-30.716667,152.916667
WRW,-20.966667,120.7
OST,51.2,2.866667
IPG,-3.333333,-69.416667
XLU,11.1,-2.1
YND,45.521389,-75.563611
YXU,43.035556,-81.153889
EMY,28.083333,30.733333000000000
PEG,43.095833,12.513333
TOM,16.766667000000000,-3.016667
MWM,43.913333,-95.109444
JOI,-26.217778,-48.800278
HLD,49.2,119.7
ILX,-5.483333,145.833333
SXW,65.483333,12.133333
BGZ,41.583333,-8.45
HOF,25.285278,49.485278
LUJ,-31.366667,29.583333
NEA,51.679444,-3.628056
JSU,65.4,-52.866667
GWL,26.283333,78.233333
MRE,-1.183333,35.1
NNA,34.3,-6.6
ORD,41.978611,-87.904722
WFK,47.35,-68.383333
MBG,34.741667,73.625
FMY,26.583333,-81.866667
PCT,40.35,-74.666667
AXK,14.533333,46.816667
ZMY,30.55,116.433333
HUG,15.333333,-91.466667
NPO,-0.366666999999999,111.75
WAI,-14.916667,47.95
PZU,19.433611,37.234167
THS,17.216667,99.816667
YBF,48.833333,-125.133333
YHT,60.75,-137.5
YSG,62.4,-110.75
VTE,17.983333,102.566667
SWV,29.166667,70.433333
HIT,38.328333,67.627778
KIZ,-8.65,147.916667
XBE,53.966667,-91.05
YRJ,48.533333,-72.266667
SBB,7.803611,-71.165833
BZU,2.8,24.733333000000000
ZVA,-19.55,45.45
MPP,8.933333,-77.766667
YQU,55.183333,-118.883333
LUZ,29.633333,115.95
SGW,56.866667,-134.15
KMS,6.716667,-1.583333
ACU,8.433333,-77.966667
NVR,58.5,31.25
TBU,-21.238056,-175.137222
MOA,20.5,-74.883333
GER,21.916667,-82.75
DJU,64.666667,-14.166667
KWH,37.883333,70.2
IGR,-25.583333,-54.333333
AMX,-21.74,135.24
CTP,-1.25,-46.016667
OUA,12.35,-1.516667
YMG,49.133333,-85.733333
MOQ,-20.283333,44.316667
TAP,14.9,-92.283333
KRG,4.016667,-59.516667
JEE,18.666667,-74.166667
IXN,24.066667,91.633333
APL,-15.1,39.283333
RIJ,-6.166667,-77.083333
IKT,52.5,104.333333
NAL,43.512778,43.636667
APW,-13.833333,-172.0
HIC,-2.266667,-79.333333
NTT,-15.5,-174.0
BFB,58.183333,-152.133333
CWA,44.769444,-89.683056
FMC,65.916667,-149.833333
WLB,56.291667,-133.658333
KIW,-12.839444,28.230556
LEA,-22.233333,114.1
APU,-23.55,-51.483333
EVX,49.016667,1.15
XYV,45.75,4.85
TKY,-30.333333,142.75
DLC,38.965556,121.538611
MPN,-51.822778,-58.447222
SAF,35.616667,-106.083333
LWI,-6.316667,146.583333
GOZ,43.151389,25.712778
CMB,7.179167,79.883056
GNN,7.15,40.716667
PMF,44.8,10.333333
DRD,-16.516667000000000,142.366667
BDA,32.364167,-64.678611
YCX,45.783333,-66.15
TIZ,61.483333,36.283333
GIU,7.95,80.75
TYF,60.1575,12.991111
TDX,12.268056,102.316667
BFF,41.866667,-103.6
KWE,26.666667,107.016667
ABK,6.733333,44.266667
CUZ,-13.533333,-71.966667
HGS,8.616111,-13.183056
YEO,51.016667,-2.633333
ANI,61.583333,-159.533333
PCH,15.0,-89.0
DIU,20.733333000000000,70.983333
LMM,25.685278,-109.080833
OLA,63.7,9.616667
COT,28.433333,-99.233333
OYA,-29.1,-59.25
LHS,-46.533333,-68.95
TZA,17.534722,-88.302778
BWN,4.944167,114.928333
HOO,11.983333,107.566667
MJF,65.783333,13.216667
RTW,51.565,46.046667
HPR,-2.266667,-79.333333
DSI,30.388611,-86.538333
JGX,34.133333,-118.266667
MHS,41.316667,-122.316667
URM,5.341667,-62.758333
MRP,-27.033333,133.116667
CLA,23.433333,91.183333
XBO,12.65,-0.566666999999999
SRY,36.616667,53.183333
CUF,44.535278,7.6175
RCQ,-29.183333,-59.7
DKI,-17.933333,146.166667
YHR,50.5,-59.5
LIA,30.816667,107.7
BEI,9.383333,34.533333
LIG,45.860833,1.180278
ETZ,48.979167,6.247778
LVS,35.65,-105.15
WMO,64.683333,-163.4
GAR,-7.866667,147.133333
HIM,8.033333,80.95
PAH,37.060278,-88.773056
FOE,38.950833,-95.663611
SRF,8.45,-73.916667
LKS,29.847778000000000,-95.688611
GAH,-25.616667,151.616667
CSX,28.071111,112.958333
EIB,52.15,14.666667
MKQ,-8.516667,140.5
PDL,37.741111,-25.697778
ZLO,19.116667,-104.333333
MFW,-10.883333,40.566667
JHC,40.744444,-73.608333
KGK,59.783333,-157.333333
HIE,44.366667,-71.55
THV,48.75,-64.583333
GBM,3.333333,42.183333
CTQ,-18.833333,-50.133333
PNT,-51.683333,-72.516667
CNB,-30.983333,148.383333
HIG,-16.433333,143.15
SPR,17.916667,-87.966667
HGI,53.966667,113.766667
AIV,33.1,-88.2
MUX,30.203333,71.419167
AUV,-5.733333,148.5
KDP,-5.866667,143.5
KVE,44.780833,15.038333
AQI,28.316667,46.116667
SDL,62.383333,17.3
CBR,-35.306944,149.195
OOR,-25.245,140.980833
HCW,34.7,-79.883333
DPA,41.914444,-88.246389
GEO,6.498611,-58.254167
MAA,12.994722,80.175278
KNR,27.816667,52.35
SDO,38.083333,138.433333
GRA,8.2,-73.783333
TCT,65.983333,-18.55
GKO,-0.083332999999999,11.466667
JGR,61.233333,-48.1
VNG,18.933333,102.5
CHX,9.45,-82.466667
KZF,-7.8,145.883333
VIU,-8.466667,157.766667
JLH,-6.3,155.833333
CNV,-15.633333,-38.866667
GOS,-33.433333,151.35
ANU,17.136667,-61.792778
NET,17.266667000000000,-87.85
BWY,52.1,1.316667
BHC,35.15,-114.566667
DVN,-24.233333,141.066667
MMH,37.616667,-118.85
MVM,36.709722,-110.236667
ZHZ,62.216667,5.566667
PNI,7.016667,158.233333
KHS,25.999722,56.25
ATD,-8.866667,161.033333
HAA,70.483333,22.033333
MRM,-9.2,147.6
LTA,-23.783333,30.116667
XYQ,59.683333,15.816667
PHY,16.416667,101.133333
BNE,-27.383333,153.116667
MIZ,-14.3,134.083333
DYL,40.316667,-75.133333
ACT,31.616667,-97.233333
TEB,40.85,-74.060833
DGC,8.233333,43.583333
NZE,7.816667,-8.7
GNA,53.666667,23.8
BFH,-25.405,-49.231944
ZTM,55.866667,-92.083333
KUS,65.566667,-37.116667
TCF,15.583333,-86.0
PWQ,52.183333,77.066667
DOA,-14.366667,49.516667
SMS,-17.093889,49.815833
LOF,7.8,168.283333
SSJ,65.95,12.466667
LVL,36.75,-77.85
MPS,33.15,-94.966667
HKT,8.113333,98.316944
GAE,33.836111,10.0
BRD,46.401667,-94.135556
TTI,-17.516667000000000,-1.433333
RDD,40.5,-122.3
FFA,36.016667,-75.666667
SUM,33.9,-80.116667
SAU,-10.5,121.9
